,APIWellNumber,CountyCode,APIHoleNumber,Sidetrack,Completion,WellName,CompanyName,OperatorNumber,WellType,MapSymbol,WellStatus,StatusDate,PermitApplicationDate,PermitIssuedDate,DateSpudded,DateofTotalDepth,DateWellCompleted,DateWellPlugged,DateWellConfidentialityEnds,ConfidentialityCode,Town,Quad,QuadSection,ProducingField,ProducingFormation,FinancialSecurity,Slant,County,Region,StateLease,ProposedDepthft,SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,TrueVerticalDepthft,MeasuredDepthft,Kickoffft,DrilledDepthft,Elevationft,OriginalWellType,PermitFee,ObjectiveFormation,DepthFee,Spacing,SpacingAcres,Integration,HearingDate,DateLastModified,DECDatabaseLink,Location1,WellTime,WellTime_Yr
37558,31101173150000,101,17315,0,0,Mullen NFG 1,NYS Natural Gas Co.,290,DH,DP,PA,05/01/1982,04/12/1982,04/19/1982,04/22/1982,04/30/1982,1982-04-30,1982-05-01,,Pre-1989 Well (N/A),Hartsville,Greenwood,E,Hartsville,,False,Vertical,Steuben,8.0,,4155.0,-77.67433,42.193,-77.67433,42.193,4203.0,4203.0,0.0,4203.0,1663.0,NL,1225.0,,1125.0,,,,,04/01/2014 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101173150000,"(42.193, -77.67433)",1.0,0.0027397260273972603
37563,31029683330000,29,68333,0,0,Mann 606,National Fuel Gas Supply Corp.,431,DH,DP,PA,08/08/1921,,,06/23/1921,08/06/1921,1921-08-06,1921-08-08,,Pre-1989 Well (N/A),Marilla,Cowlesville,D,Bennington,Medina,False,Vertical,Erie,9.0,,0.0,-78.48793999999998,42.81744,-78.48793999999998,42.81744,1876.0,1876.0,0.0,1876.0,1876.0,NL,0.0,,0.0,,,,,04/04/1995 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029683330000,"(42.81744, -78.48794)",2.0,0.005479452054794521
37565,31037194450000,37,19445,0,0,Johnson 1,United States Gypsum Company,1527,GD,GWP,PA,06/12/1992,03/26/1985,04/09/1985,06/18/1985,06/21/1985,1985-08-23,1992-06-12,,Pre-1989 Well (N/A),Batavia,Oakfield,H,Indian Falls,Medina,False,Vertical,Genesee,8.0,,1112.0,-78.30271999999998,43.0189,-78.30271999999998,43.0189,1110.0,1110.0,0.0,1110.0,914.0,NL,475.0,,375.0,,,,,09/10/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037194450000,"(43.0189, -78.30272)",2485.0,6.808219178082192
37569,31063072410000,63,7241,0,0,5,Niagara County Community College,872,DH,DP,PA,10/05/1970,08/31/1970,08/08/1970,,,1970-09-24,1970-10-05,,Pre-1989 Well (N/A),Cambria,,,,,False,Vertical,Niagara,9.0,,0.0,,,,,621.0,621.0,0.0,621.0,,NL,0.0,,0.0,,,,,08/10/1994 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31063072410000,,11.0,0.030136986301369864
37593,31101161640000,101,16164,0,0,Barney 054,Yahn & Yahn Inc.,38,OD,OWP,PA,06/01/2013,10/07/1981,10/29/1981,11/04/1981,11/05/1981,1981-12-03,2013-06-01,,Pre-1989 Well (N/A),West Union,Rexville,D,Beech Hill-Independence,Fulmer Valley,False,Vertical,Steuben,8.0,,1240.0,-77.72871,42.08162,-77.72871,42.08162,1231.0,1231.0,0.0,1231.0,2202.0,OD,475.0,,375.0,,,,,05/24/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101161640000,"(42.08162, -77.72871)",11503.0,31.515068493150686
37622,31121139640000,121,13964,0,0,"Czworka, F 16",Lenape Resources Corp. The,878,GD,GWP,PA,12/10/1990,04/08/1979,04/26/1979,05/01/1979,05/03/1979,1981-08-14,1990-12-10,,Pre-1989 Well (N/A),Bennington,Attica,A,Danley Corners,Medina,False,Vertical,Wyoming,9.0,,2100.0,-78.36943999999998,42.83716,-78.369701,42.837101,2135.0,2135.0,0.0,2135.0,1304.0,NL,0.0,Medina,0.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121139640000,"(42.83716, -78.36944)",3405.0,9.32876712328767
37641,31101615190000,101,61519,0,0,Hamilton 111,Lee Oil Company Inc.,1455,OD,OWP,PA,07/14/2008,,,,,1938-02-11,2007-07-12,,Pre-1989 Well (N/A),West Union,Rexville,B,Marsh,Fulmer Valley,False,Vertical,Steuben,8.0,,0.0,-77.70003,42.0905,-77.700316,42.090429,918.0,918.0,0.0,918.0,,NL,0.0,,0.0,,,,,04/15/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101615190000,"(42.0905, -77.70003)",25353.0,69.46027397260274
37653,31121683530000,121,68353,0,0,Phillips 1472,National Fuel Gas Supply Corp.,431,DH,DP,PA,12/03/1951,,,10/27/1951,11/30/1951,1951-11-30,1951-12-03,,Pre-1989 Well (N/A),Bennington,Cowlesville,E,Bennington,Medina,False,Vertical,Wyoming,9.0,,0.0,-78.44309,42.8162,-78.44335499999998,42.816144,1904.0,1904.0,0.0,1904.0,1115.0,NL,0.0,,0.0,,,,,10/18/2000 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121683530000,"(42.8162, -78.44309)",3.0,0.00821917808219178
37670,31037204970000,37,20497,0,0,Schafer 3,United States Gypsum Company,1527,GD,GWP,PA,11/13/1996,07/13/1987,07/23/1987,07/29/1987,08/09/1987,1987-09-16,1996-11-13,,Pre-1989 Well (N/A),Pembroke,Akron,I,Indian Falls,Medina,False,Vertical,Genesee,8.0,,990.0,-78.4062,43.02275,-78.4062,43.02275,1030.0,1030.0,0.0,1030.0,860.0,NL,350.0,Medina,250.0,,,,,07/02/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037204970000,"(43.02275, -78.4062)",3346.0,9.167123287671233
37689,31101216220000,101,21622,0,0,Fee 1A,Semgas Storage L.L.C.,2248,ST,SP,PA,08/19/2010,01/05/1996,01/23/1996,02/22/1996,06/15/1996,1996-06-15,2010-08-19,08/22/1996,Released,Avoca,Avoca,D,Avoca,,False,Vertical,Steuben,8.0,,4050.0,-77.4603,42.42196,-77.4603,42.42196,4021.0,4021.0,0.0,4021.0,1724.0,ST,1225.0,Syracuse,1125.0,Exempt - not an oil or gas well,,,,02/17/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101216220000,"(42.42196, -77.4603)",5178.0,14.186301369863013
37700,31121207960000,121,20796,0,0,"Bacon, J. 1",United States Gypsum Company,1527,GD,GWP,PA,10/14/2005,01/08/1987,01/21/1987,02/02/1987,02/05/1987,1987-02-12,2005-10-14,,Pre-1989 Well (N/A),Bennington,Cowlesville,C,Danley Corners,Medina,False,Vertical,Wyoming,9.0,,1912.0,-78.39864,42.85595,-78.398904,42.855886,1930.0,1930.0,0.0,1930.0,1240.0,NL,600.0,Medina,500.0,,,,,01/16/2007 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121207960000,"(42.85595, -78.39864)",6819.0,18.682191780821917
37715,31037021850000,37,2185,0,0,McKenzie(Pestle)1993-I,Seneca Resources Corporation,826,GD,GWP,PA,06/05/2000,,,03/16/1924,,1924-04-07,2000-06-05,,Pre-1989 Well (N/A),Pavilion,Stafford,F,Roanoke,Medina,False,Vertical,Genesee,8.0,,0.0,-78.03395999999998,42.93969,-78.03395999999998,42.93969,1526.0,1526.0,0.0,1526.0,965.0,NL,0.0,,0.0,,,,,01/28/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037021850000,"(42.93969, -78.03396)",27818.0,76.21369863013699
37725,31121046010000,121,4601,0,0,Overfield 1,Transamerican Petroleum Corp.,84,GD,GWP,PA,11/17/1981,,,10/16/1964,,1964-11-20,1981-11-17,,Pre-1989 Well (N/A),Middlebury,Dale,F,Wyoming,Medina,False,Vertical,Wyoming,9.0,,0.0,-78.14973999999998,42.81057,-78.15000999999998,42.810509,2516.0,2516.0,0.0,2516.0,1559.0,NL,0.0,,0.0,,,,,02/15/1994 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121046010000,"(42.81057, -78.14974)",6206.0,17.002739726027396
37748,31037042790000,37,4279,0,0,Partlon 1,Rochester Gas & Electric Corp.,83,GD,GWP,PA,03/01/1990,,,11/03/1915,,1915-12-25,1990-03-01,,Pre-1989 Well (N/A),Pavilion,Stafford,H,Pavilion,Medina,False,Vertical,Genesee,8.0,,0.0,-78.05687,42.87612,-78.05687,42.87612,1970.0,1970.0,0.0,1970.0,1140.0,NL,0.0,,0.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037042790000,"(42.87612, -78.05687)",27095.0,74.23287671232876
37750,31097005630000,97,563,0,0,Bannach 12432,Columbia Gas Transmission LLC,31,GD,GWP,PA,08/08/1999,,,08/19/1932,,1932-09-08,1999-08-08,,Pre-1989 Well (N/A),Tyrone,Wayne,B,Wayne-Dundee,Oriskany,False,Vertical,Schuyler,8.0,,0.0,-77.08195,42.48199,-77.08195,42.48199,1833.0,1833.0,0.0,1833.0,1261.0,NL,0.0,,0.0,,,,,01/22/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31097005630000,"(42.48199, -77.08195)",24440.0,66.95890410958904
37770,31097011440000,97,1144,0,0,Phillips (Brown) [H164],Columbia Gas Transmission LLC,31,MS,SP,PA,07/10/2002,,,07/31/1931,,1931-07-31,2002-07-10,07/24/1990,Released,Tyrone,Wayne,A,Wayne-Dundee,Oriskany,False,Vertical,Schuyler,8.0,,0.0,-77.10584,42.46715,-77.10584,42.46715,1742.0,1742.0,0.0,1742.0,1222.0,NL,0.0,,0.0,Exempt - not an oil or gas well,,,,08/19/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31097011440000,"(42.46715, -77.10584)",25912.0,70.99178082191781
37788,31121211120000,121,21112,0,0,"Szafarski, J. 1",United States Gypsum Company,1527,GD,GWP,PA,10/27/2020,05/12/1988,05/18/1988,06/10/1988,06/14/1988,1988-09-30,2021-07-15,,Pre-1989 Well (N/A),Bennington,Attica,A,Danley Corners,Medina,True,Vertical,Wyoming,9.0,,2067.0,-78.34269,42.85553,-78.342951,42.855473,2070.0,2070.0,0.0,2070.0,1332.0,NL,725.0,Medina,625.0,,,,,08/25/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121211120000,"(42.85553, -78.34269)",11976.0,32.81095890410959
37789,31029684580000,29,68458,0,0,"Nagel, E. NFGSC 179-I",National Fuel Gas Supply Corp.,431,DW,DP,PA,03/24/1992,,,10/03/1910,,1910-11-28,1992-03-24,,Pre-1989 Well (N/A),Evans,Eden,G,,,False,Vertical,Erie,9.0,,0.0,-78.97847,42.65337,-78.97847,42.65337,1828.0,1828.0,0.0,1828.0,715.0,NL,0.0,,0.0,,,,,02/09/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029684580000,"(42.65337, -78.97847)",29702.0,81.37534246575342
37800,31037112590000,37,11259,0,0,"Martin, J. 1",United States Gypsum Company,1527,GE,GWP,PA,10/03/2001,02/10/1975,02/11/1975,04/01/1975,04/17/1975,1975-08-22,2001-10-03,,Pre-1989 Well (N/A),Oakfield,Oakfield,E,Indian Falls,Medina,False,Vertical,Genesee,8.0,,825.0,-78.29482,43.07074,-78.29482,43.07074,865.0,865.0,0.0,865.0,777.0,GE,20.0,Queenston,0.0,,,,,06/25/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037112590000,"(43.07074, -78.29482)",9539.0,26.134246575342466
37809,31037042580000,37,4258,0,0,Carr 1,Pavilion Natural Gas Co.,60,GD,GWP,PA,01/01/1921,,,12/26/1906,,1907-02-07,1921-01-01,,Pre-1989 Well (N/A),Pavilion,Stafford,I,Pavilion,Medina,False,Vertical,Genesee,8.0,,0.0,-78.01616,42.8753,-78.01616,42.8753,1875.0,1875.0,0.0,1875.0,1020.0,NL,0.0,,0.0,,,,,08/02/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037042580000,"(42.8753, -78.01616)",5077.0,13.90958904109589
37813,31101216890100,101,21689,1,0,Covert 622302-A,Chesapeake Appalachia L.L.C.,2302,GW,GWP,PA,05/17/1997,11/08/1996,11/13/1996,10/15/1996,11/17/1996,1997-02-03,2009-10-15,10/15/1998,Released,Prattsburg,Prattsburg,I,Glodes Corners Road,Black River,False,Directional,Steuben,8.0,,7091.0,-77.27496999999998,42.53878,-77.27559999999998,42.53827,7091.0,7136.0,5658.0,1478.0,1405.0,GW,1975.0,Black River,1875.0,,,,,07/19/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101216890100,"(42.53878, -77.27497)",4637.0,12.704109589041096
37844,31051155930000,51,15593,0,0,Warner 1,Burley Gary C.,2242,GD,GWP,PA,10/24/2013,09/17/1980,09/29/1980,10/08/1980,10/11/1980,1980-12-11,2013-10-24,,Pre-1989 Well (N/A),Leicester,Leicester,H,Leicester,Medina,False,Vertical,Livingston,8.0,,2450.0,-77.92664,42.75212,-77.92664,42.75212,2321.0,2321.0,0.0,2321.0,895.0,GW,20.0,Medina,0.0,,,,,03/10/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31051155930000,"(42.75212, -77.92664)",12005.0,32.89041095890411
37848,31037103100000,37,10310,0,0,Bater,F.E. Petroleum Corp.,277,DW,DP,PA,05/29/2015,11/02/1973,11/05/1973,,12/22/1973,1973-12-22,2015-05-29,,Released,Byron,Byron,D,,,True,Vertical,Genesee,8.0,,1200.0,-78.09993,43.0747,-78.09993,43.0747,690.0,690.0,0.0,690.0,689.0,NL,0.0,,0.0,,,,,06/01/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037103100000,"(43.0747, -78.09993)",15133.0,41.46027397260274
37884,31069229850200,69,22985,2,0,Bay 1-B,Talisman Energy USA Inc.,2542,GW,GWP,PA,06/19/2013,07/08/2003,07/31/2003,08/09/2003,08/15/2003,2004-06-18,2013-06-19,02/09/2004,Released,Gorham,Rushville,G,West River,,False,Directional,Ontario,8.0,UD,5600.0,-77.21326,42.79091,-77.21452999999998,42.78937,5289.0,5470.0,3966.0,1504.0,1125.0,GW,600.0,Black River,500.0,,,,,09/08/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31069229850200,"(42.79091, -77.21326)",3288.0,9.008219178082191
37887,31101000600000,101,60,0,0,Vanderhoff,Hanley & Bird,542,DW,DP,PA,06/25/2019,,,09/07/1939,10/23/1939,1939-10-23,2019-10-22,,Pre-1989 Well (N/A),Canisteo,South Canisteo,A,,,False,Vertical,Steuben,8.0,,0.0,-77.61123999999998,42.21601,-77.61123999999998,42.21601,3747.0,3747.0,0.0,3747.0,1264.0,NL,0.0,,0.0,,,,,10/22/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101000600000,"(42.21601, -77.61124)",29219.0,80.05205479452054
37904,31037174580000,37,17458,0,0,Pilato-Zicari 1,United States Gypsum Company,1527,GD,GWP,PA,06/29/1993,09/08/1983,10/05/1983,11/03/1983,11/05/1983,1983-11-15,1993-06-29,,Pre-1989 Well (N/A),Pembroke,Alexander,A,Huron Creek,Medina,False,Vertical,Genesee,8.0,,1170.0,-78.33419999999998,42.98521,-78.33419999999998,42.98521,1175.0,1175.0,0.0,1175.0,875.0,NL,475.0,,375.0,,,,,06/30/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037174580000,"(42.98521, -78.3342)",3514.0,9.627397260273973
37907,31121218400000,121,21840,0,0,"Howes, A 1",Miller Gas Corp.,1623,GW,GWP,PA,11/03/1992,01/29/1990,02/06/1990,02/22/1990,02/05/1990,1990-06-24,1992-11-03,02/22/1992,Released,Middlebury,Wyoming,D,Cascade Brook,Theresa,False,Vertical,Wyoming,9.0,,5550.0,-78.11013,42.81724,-78.11039499999998,42.817175,5320.0,5320.0,0.0,5320.0,1300.0,NL,1600.0,Theresa,1500.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121218400000,"(42.81724, -78.11013)",863.0,2.3643835616438356
37929,31121208670000,121,20867,0,0,"Boxler, H. 2",United States Gypsum Company,1527,GD,GWP,PA,09/22/2000,04/13/1987,05/29/1987,07/11/1987,07/16/1987,1987-08-27,2000-09-22,,Pre-1989 Well (N/A),Sheldon,Attica,G,Sheldon,Medina,False,Vertical,Wyoming,9.0,,2674.0,-78.33475,42.76147,-78.335012,42.761414,2695.0,2695.0,0.0,2695.0,1630.0,NL,850.0,Medina,750.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121208670000,"(42.76147, -78.33475)",4775.0,13.082191780821917
37958,31051161010000,51,16101,0,0,Fee 2,Chloride Power Electronic Inc.,770,GD,GWP,PA,06/16/1998,04/29/1981,05/20/1981,09/25/1981,10/01/1981,1981-10-08,1998-06-16,,Pre-1989 Well (N/A),Caledonia,Caledonia,A,Uhley Corners-Caledonia,Medina,False,Vertical,Livingston,8.0,,1230.0,-77.85222,42.97232,-77.85222,42.97232,1206.0,1206.0,0.0,1206.0,663.0,NL,0.0,,0.0,,,,,10/01/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31051161010000,"(42.97232, -77.85222)",6095.0,16.698630136986303
37968,31069023450000,69,2345,0,0,Hanggi 2,Granby & Hemenway Gas Co. Inc,43,GD,GWP,PA,12/18/1994,,,,,1936-04-01,1994-12-18,,Pre-1989 Well (N/A),Naples,Bristol Springs,I,Naples,Marcellus,False,Vertical,Ontario,8.0,,0.0,-77.39405999999998,42.63044,-77.39405999999998,42.63044,1210.0,1210.0,0.0,1210.0,,NL,0.0,,0.0,,,,,11/10/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31069023450000,"(42.63044, -77.39406)",21445.0,58.75342465753425
37969,31107265020000,107,26502,0,0,Wetterling 1,Carrizo (Marcellus) WV LLC,2437,DW,DP,PA,07/06/2013,05/17/2012,08/09/2012,09/18/2012,10/18/2012,2012-10-20,2013-07-06,03/18/2013,Released,Owego,Apalachin,B,,,False,Vertical,Tioga,7.0,,4500.0,-76.201615,42.122354,-76.201615,42.122354,4745.0,4745.0,0.0,4745.0,1414.0,GW,2000.0,Marcellus,1900.0,Conforms to statewide spacing under Title 5,43.18,No integration order required,,07/16/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31107265020000,"(42.122354, -76.201615)",259.0,0.7095890410958904
37988,31101613830000,101,61383,0,0,Barney 300,Lee Oil Company Inc.,1455,OD,OWP,PA,04/29/2005,,,,,1950-11-02,2005-04-29,,Pre-1989 Well (N/A),West Union,Rexville,B,Marsh,Fulmer Valley,False,Vertical,Steuben,8.0,,0.0,-77.7078,42.0922,-77.7078,42.0922,907.0,907.0,0.0,907.0,,NL,0.0,,0.0,,,,,05/01/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101613830000,"(42.0922, -77.7078)",19902.0,54.52602739726027
37990,31051139800000,51,13980,0,0,Patrick 1,Bennett Petroleum Corp.,541,DH,DP,PA,12/03/1981,04/26/1979,05/01/1979,05/01/1979,05/07/1979,1979-05-07,1981-12-03,,Pre-1989 Well (N/A),Leicester,Mount Morris,B,Silver Lake,,False,Vertical,Livingston,8.0,,2513.0,-77.93289,42.72465,-77.93289,42.72465,2459.0,2459.0,0.0,2459.0,930.0,GW,20.0,Medina,0.0,,,,,03/19/2014 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31051139800000,"(42.72465, -77.93289)",941.0,2.578082191780822
38002,31101139030000,101,13903,0,0,Green 3,Walchli John W. Jr.,1327,OD,OWP,PA,09/25/1997,03/01/1979,03/06/1979,03/12/1979,04/26/1979,1979-05-01,1997-09-25,,Pre-1989 Well (N/A),West Union,Rexville,A,Beech Hill-Independence,Fulmer Valley,False,Vertical,Steuben,8.0,,1250.0,-77.73923,42.0933,-77.73923,42.0933,1259.0,1259.0,0.0,1259.0,2280.0,NL,0.0,,0.0,,,,,10/16/1997 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101139030000,"(42.0933, -77.73923)",6722.0,18.416438356164385
38050,31065011810000,65,1181,0,0,Ringdahl Ivan 1,Property Shares Inc.,9509,GD,GWP,PA,05/13/2014,,,10/05/1935,,1935-10-05,2014-05-13,,Pre-1989 Well (N/A),Rome,Rome,B,Rome,Trenton,False,Vertical,Oneida,6.0,,0.0,-75.43774,43.22631,-75.43774,43.22631,900.0,900.0,0.0,900.0,470.0,NL,0.0,,0.0,,,,,06/27/2014 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31065011810000,"(43.22631, -75.43774)",28710.0,78.65753424657534
38066,31123008330000,123,833,0,0,Ebens 2,Erkiletian Lynda,1994,DW,DP,PA,07/12/2013,,,01/01/1900,,1900-01-01,2013-07-12,,Pre-1989 Well (N/A),Jerusalem,Pulteney,C,,,False,Vertical,Yates,8.0,,0.0,-77.15134999999998,42.5914,-77.15134999999998,42.5914,1300.0,1300.0,0.0,1300.0,745.0,NL,0.0,,0.0,,,,,01/21/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31123008330000,"(42.5914, -77.15135)",41465.0,113.6027397260274
38073,31101238470000,101,23847,0,0,Cryder Creek Test Well No. 9,SWEPI LP,2585,OE,OWP,PA,03/08/2013,04/10/2006,04/27/2006,07/13/2006,07/14/2006,2006-12-06,2013-03-08,07/13/2008,Released,West Union,Rexville,G,Cryder Creek,Upper Devonian Shale,False,Vertical,Steuben,8.0,,2780.0,-77.741037,42.007708,-77.741037,42.007708,2792.0,2792.0,0.0,2792.0,2250.0,OW,1240.0,Fulmer Valley,1140.0,Conforms to statewide spacing under Title 5,40.0,No integration order required,,03/22/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101238470000,"(42.007708, -77.741037)",2284.0,6.257534246575342
38097,31069152830000,69,15283,0,0,Hey 1,Pennzoil Producing Co.,127,DW,DP,PA,07/15/1980,05/05/1980,05/14/1980,06/08/1980,07/01/1980,1980-07-01,1980-07-15,,Pre-1989 Well (N/A),Gorham,Rushville,E,,,False,Vertical,Ontario,8.0,,2470.0,-77.18017,42.81057,-77.18017,42.81057,2574.0,2574.0,0.0,2574.0,1071.0,NL,20.0,,0.0,,,,,05/28/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31069152830000,"(42.81057, -77.18017)",14.0,0.038356164383561646
38106,31051194080000,51,19408,0,0,Hill 3 (299),Lenape Resources Corp. The,878,GD,GWP,PA,11/06/1990,08/21/1985,08/29/1985,09/07/1985,09/11/1985,1985-09-25,1990-11-06,,Pre-1989 Well (N/A),York,Le Roy,I,Uhley Corners-Caledonia,Medina,False,Vertical,Livingston,8.0,,1770.0,-77.90963999999998,42.89396,-77.90963999999998,42.89396,1776.0,1776.0,0.0,1776.0,900.0,NL,600.0,,500.0,,,,,12/14/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31051194080000,"(42.89396, -77.90964)",1868.0,5.117808219178082
38112,31121211230000,121,21123,0,0,"Forgnone, J 1",United States Gypsum Company,1527,GD,GWP,PA,08/12/1994,06/07/1988,06/16/1988,09/19/1988,09/22/1988,1988-11-03,1994-08-12,,Pre-1989 Well (N/A),Bennington,Cowlesville,C,Danley Corners,Medina,False,Vertical,Wyoming,9.0,,1984.0,-78.38473,42.8391,-78.384988,42.83904,2007.0,2007.0,0.0,2007.0,1230.0,NL,600.0,Medina,500.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121211230000,"(42.8391, -78.38473)",2108.0,5.7753424657534245
38120,31101614660000,101,61466,0,0,Keenan 110,Lee Oil Company Inc.,1455,OD,OWP,PA,07/14/2008,,,,,1938-01-14,2007-08-10,,Pre-1989 Well (N/A),West Union,Rexville,B,Marsh,Fulmer Valley,False,Vertical,Steuben,8.0,,0.0,-77.69892,42.09047,-77.69920899999998,42.090402,864.0,864.0,0.0,864.0,,NL,0.0,,0.0,,,,,05/26/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101614660000,"(42.09047, -77.69892)",25410.0,69.61643835616438
38154,31069022130000,69,2213,0,0,Weaver Fee 1,Weaver Bros,9638,DW,DP,PA,10/09/2018,,,,,1939-03-22,2018-10-09,,Pre-1989 Well (N/A),Bristol,Bristol Center,E,,,False,Vertical,Ontario,8.0,,0.0,-77.43996,42.82614,-77.43996,42.82614,2604.0,2604.0,0.0,2604.0,1190.0,NL,0.0,,0.0,,,,,01/03/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31069022130000,"(42.82614, -77.43996)",29056.0,79.6054794520548
38161,31037029060000,37,2906,0,0,Daresky 1,Iroquois Gas Corp.,16,GD,GW,UM,03/18/1959,,,01/27/1910,,1910-01-27,1959-03-18,,Pre-1989 Well (N/A),Bethany,Stafford,H,Pavilion,Medina,False,Vertical,Genesee,8.0,,0.0,-78.075619,42.887844,-78.075619,42.887844,1918.0,1918.0,0.0,1918.0,1140.0,NL,0.0,,0.0,,,,,04/01/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037029060000,"(42.887844, -78.075619)",17947.0,49.16986301369863
38191,31107229740000,107,22974,0,0,TGS Holdings 624831,Chesapeake Appalachia L.L.C.,2302,DW,DP,PA,10/24/2017,06/01/2004,06/18/2004,09/21/2004,10/15/2004,2004-10-16,2017-10-24,03/21/2005,Released,Tioga,Owego,B,,,True,Directional,Tioga,7.0,,10750.0,-76.31337399999998,42.105342,-76.31457,42.10607,10340.0,10482.0,6650.0,3832.0,1035.0,GW,4280.0,Black River,4180.0,,,,,02/06/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31107229740000,"(42.105342, -76.313374)",4756.0,13.03013698630137
