,apiwellnumber,countycode,apiholenumber,sidetrack,completion,wellname,companyname,operatornumber,welltype,mapsymbol,wellstatus,statusdate,permitapplicationdate,permitissueddate,datespudded,dateoftotaldepth,datewellcompleted,datewellplugged,datewellconfidentialityends,confidentialitycode,town,quad,quadsection,producingfield,producingformation,financialsecurity,slant,county,region,statelease,proposeddepthft,surfacelongitude,surfacelatitude,bottomholelongitude,bottomholelatitude,trueverticaldepthft,measureddepthft,kickoffft,drilleddepthft,elevationft,originalwelltype,permitfee,objectiveformation,depthfee,spacing,spacingacres,integration,hearingdate,datelastmodified,decdatabaselink,location1,date_well_completed,date_well_plugged,well_time,well_time ,well_time_yr
38816,31101214560000,101,21456,0,0,Empire 1,East Resources Inc.,1440,DW,DP,PA,06/09/1994,04/20/1992,05/08/1992,06/30/1992,07/10/1992,07/10/1992,06/09/1994,,Pre-1989 Well (N/A),Hartsville,Greenwood,B,,,False,Vertical,Steuben,8.0,,4895.0,-77.67747,42.21583,-77.67747,42.21583,4757.0,4757.0,0.0,4757.0,2300.0,GW,1350.0,Oriskany,1250.0,,,,,06/28/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101214560000,"(42.21583, -77.67747)",1992-07-10,1994-06-09,699.0,699,1.915068493150685
38820,31069006660000,69,666,0,0,Morrow 1905-I,Seneca Resources Corporation,826,GD,GWP,PA,12/31/1991,,,01/01/1912,,01/01/1912,09/15/2016,,Pre-1989 Well (N/A),West Bloomfield,Bristol Center,A,West Bloomfield,Medina,False,Vertical,Ontario,8.0,,0.0,-77.49135099999998,42.854675,-77.49135099999998,42.854675,2170.0,2170.0,0.0,2170.0,903.0,NL,0.0,,0.0,,,,,10/20/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31069006660000,"(42.854675, -77.491351)",1912-01-01,2016-09-15,38244.0,38244,104.77808219178083
38826,31101615830000,101,61583,0,0,Edwards 1,Edwards Nathan B Jr,925,OD,OWP,PA,07/20/1996,,,,,01/01/1910,07/20/1996,,Pre-1989 Well (N/A),West Union,Rexville,D,Beech Hill-Independence,Fulmer Valley,False,Vertical,Steuben,8.0,,0.0,-77.73914999999998,42.07103,-77.739427,42.070957,1200.0,1200.0,0.0,1200.0,,NL,0.0,Fulmer Valley,0.0,,,,,11/20/1996 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101615830000,"(42.07103, -77.73915)",1910-01-01,1996-07-20,31612.0,31612,86.6082191780822
38829,31037194230000,37,19423,0,0,Scroger 2,United States Gypsum Company,1527,GD,GWP,PA,06/22/1998,03/05/1985,03/21/1985,05/20/1985,05/25/1985,07/19/1985,06/22/1998,,Pre-1989 Well (N/A),Alabama,Oakfield,E,Indian Falls,Medina,False,Vertical,Genesee,8.0,,967.0,-78.31163999999998,43.04681,-78.31163999999998,43.04681,970.0,970.0,0.0,970.0,857.0,NL,350.0,,250.0,,,,,06/25/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037194230000,"(43.04681, -78.31164)",1985-07-19,1998-06-22,4721.0,4721,12.934246575342465
38845,31029671710000,29,67171,0,0,G. Miller 1,Miller Garfield Mrs.,9045,GD,GWP,PA,12/30/1987,,,,,01/02/1910,12/30/1987,,Pre-1989 Well (N/A),Amherst,Buffalo NE,E,Buffalo,Medina,False,Vertical,Erie,9.0,,0.0,-78.79975,42.95152,-78.79975,42.95152,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,02/11/1994 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029671710000,"(42.95152, -78.79975)",1910-01-02,1987-12-30,28486.0,28486,78.04383561643836
38869,31101529030000,101,52903,0,0,Austin 222,B.C.R. Development Inc.,237,OD,OWP,PA,06/19/2008,,,,,01/14/1930,03/02/1985,,Pre-1989 Well (N/A),West Union,Rexville,B,Marsh,,False,Vertical,Steuben,8.0,,0.0,-77.70321,42.09272,-77.70321,42.09272,823.0,823.0,0.0,823.0,,NL,0.0,,0.0,,,,,07/08/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101529030000,"(42.09272, -77.70321)",1930-01-14,1985-03-02,20136.0,20136,55.16712328767123
38875,31107239270000,107,23927,0,0,Beach 1,Talisman Energy USA Inc.,2542,DH,DP,PA,06/21/2012,11/29/2006,12/15/2006,01/25/2007,04/27/2007,06/21/2012,08/22/2016,07/25/2007,Released,Spencer,Van Etten,F,Darling Creek,,False,Horizontal,Tioga,7.0,,9611.0,-76.53608099999998,42.191971,-76.543526,42.183691,9791.0,12650.0,9220.0,3430.0,1366.0,GE,5230.0,Black River,5130.0,Conforms to statewide spacing under Title 5,639.25,Integration order issued,02/13/2007,03/27/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31107239270000,"(42.191971, -76.536081)",2012-06-21,2016-08-22,1523.0,1523,4.1726027397260275
38882,31037029160000,37,2916,0,0,Cutcliffe (Shepard) 1907,Iroquois Gas Corp.,16,GD,GWP,PA,08/08/1970,,,01/01/1912,,09/18/1912,08/08/1970,,Pre-1989 Well (N/A),Pavilion,Stafford,H,Pavilion,Medina,False,Vertical,Genesee,8.0,,0.0,-78.06775,42.88147,-78.06775,42.88147,1950.0,1950.0,0.0,1950.0,1237.0,NL,0.0,,0.0,,,,,04/28/2014 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037029160000,"(42.88147, -78.06775)",1912-09-18,1970-08-08,21143.0,21143,57.92602739726028
38888,31101153820000,101,15382,0,0,Scudder 1,Universal Resources Holdings Incorporated,778,DH,DP,PA,06/01/1984,12/30/1983,01/13/1984,02/03/1984,02/13/1984,05/10/1984,06/01/1984,,Pre-1989 Well (N/A),Hornby,Corning,E,North Corning,,False,Vertical,Steuben,8.0,,5609.0,-77.08292,42.19133,-77.08292,42.19133,5609.0,5609.0,0.0,5609.0,1500.0,NL,1600.0,,1500.0,,,,,06/26/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101153820000,"(42.19133, -77.08292)",1984-05-10,1984-06-01,22.0,22,0.06027397260273973
38899,31053230980000,53,23098,0,0,Meeker 1,Ardent Resources Inc.,1343,GW,GWP,PA,10/11/2013,12/18/2003,12/23/2003,01/08/2004,02/03/2004,06/03/2004,10/11/2013,07/08/2004,Released,Stockbridge,Munnsville,A,,Trenton,False,Vertical,Madison,7.0,,4000.0,-75.614345,42.987001,-75.614345,42.987001,3658.0,3658.0,0.0,3658.0,1100.0,GW,1620.0,Potsdam,1520.0,,,,,02/11/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31053230980000,"(42.987001, -75.614345)",2004-06-03,2013-10-11,3417.0,3417,9.361643835616439
38908,31107206450000,107,20645,0,0,Mead 1,Quaker State Corp.,69,GE,GWP,PA,09/15/1994,10/17/1988,10/19/1988,11/04/1988,11/16/1988,12/29/1988,09/15/1994,11/04/1990,Released,Owego,Apalachin,H,Stagecoach,Helderberg,False,Vertical,Tioga,7.0,,5260.0,-76.19665999999998,42.03417,-76.197005,42.034103,5225.0,5225.0,0.0,5225.0,1400.0,NL,1475.0,,1375.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31107206450000,"(42.03417, -76.19666)",1988-12-29,1994-09-15,2086.0,2086,5.715068493150685
38911,31037174580000,37,17458,0,0,Pilato-Zicari 1,United States Gypsum Company,1527,GD,GWP,PA,06/29/1993,09/08/1983,10/05/1983,11/03/1983,11/05/1983,11/15/1983,06/29/1993,,Pre-1989 Well (N/A),Pembroke,Alexander,A,Huron Creek,Medina,False,Vertical,Genesee,8.0,,1170.0,-78.33419999999998,42.98521,-78.33419999999998,42.98521,1175.0,1175.0,0.0,1175.0,875.0,NL,475.0,,375.0,,,,,06/30/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037174580000,"(42.98521, -78.3342)",1983-11-15,1993-06-29,3514.0,3514,9.627397260273973
38936,31101238330000,101,23833,0,0,Hemly G2,Talisman Energy USA Inc.,2542,GW,GWP,PA,09/18/2013,03/01/2006,04/07/2006,05/09/2006,06/01/2006,08/14/2006,09/18/2013,05/09/2008,Released,Hornby,Bradford NY,G,,Marcellus,False,Vertical,Steuben,8.0,,3510.0,-77.09328399999998,42.255663,-77.09328399999998,42.255663,3510.0,3510.0,0.0,3510.0,1730.0,GW,1620.0,Marcellus,1520.0,Conforms to statewide spacing under Title 5,40.0,No integration order required,,09/02/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101238330000,"(42.255663, -77.093284)",2006-08-14,2013-09-18,2592.0,2592,7.101369863013699
38944,31121160570000,121,16057,0,0,"Kirsch, R. 2",United States Gypsum Company,1527,GD,GWP,PA,10/01/2001,05/05/1981,05/07/1981,05/09/1981,05/13/1981,06/01/1981,10/01/2001,,Pre-1989 Well (N/A),Sheldon,Strykersville,F,Sheldon,Medina,False,Vertical,Wyoming,9.0,,2697.0,-78.41306,42.69849,-78.413317,42.698432,2696.0,2696.0,0.0,2696.0,1440.0,NL,20.0,Medina,0.0,,,,,07/21/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121160570000,"(42.69849, -78.41306)",1981-06-01,2001-10-01,7427.0,7427,20.34794520547945
38950,31101216230000,101,21623,0,0,Fee 1B,Semgas Storage L.L.C.,2248,ST,SP,PA,08/21/2010,01/05/1996,01/12/1996,03/26/1996,06/17/1996,06/17/1996,08/21/2010,09/26/1996,Released,Avoca,Avoca,E,Avoca,,False,Vertical,Steuben,8.0,,4050.0,-77.45721,42.42257,-77.45721,42.42257,3995.0,3995.0,0.0,3995.0,1720.0,ST,1225.0,Syracuse,1125.0,Exempt - not an oil or gas well,,,,02/17/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101216230000,"(42.42257, -77.45721)",1996-06-17,2010-08-21,5178.0,5178,14.186301369863013
38960,31101227720000,101,22772,0,0,Egresi 1 (623634),Chesapeake Appalachia L.L.C.,2302,DH,DP,PA,08/15/2018,02/01/1999,02/03/1999,02/12/1999,02/22/1999,07/12/1999,11/20/2019,02/12/2001,Released,Pulteney,Pulteney,H,Glodes Corners Road,Black River,True,Vertical,Steuben,8.0,,7300.0,-77.17175,42.53534,-77.17175,42.53534,7152.0,7152.0,0.0,7152.0,1180.0,GE,1975.0,Black River,1875.0,,,,,09/17/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101227720000,"(42.53534, -77.17175)",1999-07-12,2019-11-20,7436.0,7436,20.372602739726027
38961,31101613870000,101,61387,0,0,Barney 304,Lee Oil Company Inc.,1455,OD,OWP,PA,05/04/2005,,,,,12/05/1950,05/04/2005,,Pre-1989 Well (N/A),West Union,Rexville,A,Marsh,Fulmer Valley,False,Vertical,Steuben,8.0,,0.0,-77.70919999999998,42.0916,-77.70919999999998,42.0916,878.0,878.0,0.0,878.0,,NL,0.0,,0.0,,,,,05/01/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101613870000,"(42.0916, -77.7092)",1950-12-05,2005-05-04,19874.0,19874,54.44931506849315
38976,31069039640000,69,3964,0,0,Hamilton Walter 2,Fitzgerald Brothers,380,GW,GWP,PA,10/22/2018,,,09/25/1976,10/15/1976,10/15/1976,07/01/2019,,Pre-1989 Well (N/A),Richmond,Bristol Center,G,Honeoye-Oriskany,Oriskany,False,Vertical,Ontario,8.0,,0.0,-77.49397,42.76706,-77.49397,42.76706,1345.0,1345.0,0.0,1345.0,1065.0,NL,0.0,,0.0,,,,,09/18/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31069039640000,"(42.76706, -77.49397)",1976-10-15,2019-07-01,15599.0,15599,42.73698630136986
38983,31037021850000,37,2185,0,0,McKenzie(Pestle)1993-I,Seneca Resources Corporation,826,GD,GWP,PA,06/05/2000,,,03/16/1924,,04/07/1924,06/05/2000,,Pre-1989 Well (N/A),Pavilion,Stafford,F,Roanoke,Medina,False,Vertical,Genesee,8.0,,0.0,-78.03395999999998,42.93969,-78.03395999999998,42.93969,1526.0,1526.0,0.0,1526.0,965.0,NL,0.0,,0.0,,,,,01/28/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037021850000,"(42.93969, -78.03396)",1924-04-07,2000-06-05,27818.0,27818,76.21369863013699
38990,31037104240000,37,10424,0,0,McGuire 1,Gypsum Energy Management Co.,329,GD,GWP,PA,12/11/1986,01/04/1974,01/07/1974,02/15/1974,02/19/1974,11/04/1974,12/11/1986,,Pre-1989 Well (N/A),Batavia,Oakfield,H,Indian Falls,Medina,False,Vertical,Genesee,8.0,,1000.0,-78.30039999999998,43.04104,-78.30039999999998,43.04104,1003.0,1003.0,0.0,1003.0,865.0,NL,20.0,Medina,0.0,,,,,09/10/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037104240000,"(43.04104, -78.3004)",1974-11-04,1986-12-11,4420.0,4420,12.10958904109589
38999,31037104810000,37,10481,0,0,Sprung 1,F.E. Petroleum Corp.,277,GW,GWP,PA,05/06/2015,01/31/1974,02/05/1974,,03/26/1974,03/26/1974,05/06/2015,,Released,Le Roy,Byron,I,,,True,Vertical,Genesee,8.0,,900.0,-78.02738999999998,43.01784,-78.02738999999998,43.01784,1040.0,1040.0,0.0,1040.0,857.0,NL,0.0,,0.0,,,,,05/07/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037104810000,"(43.01784, -78.02739)",1974-03-26,2015-05-06,15016.0,15016,41.13972602739726
39033,31101529040000,101,52904,0,0,Keenan 104,Lee Oil Company Inc.,1455,OD,OWP,PA,06/01/2006,,,,,08/07/1936,06/01/2006,,Pre-1989 Well (N/A),West Union,Rexville,B,Marsh,Fulmer Valley,False,Vertical,Steuben,8.0,,0.0,-77.6987,42.0908,-77.6987,42.0908,792.0,792.0,0.0,792.0,,NL,0.0,,0.0,,,,,03/23/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101529040000,"(42.0908, -77.6987)",1936-08-07,2006-06-01,25500.0,25500,69.86301369863014
39041,31037195520000,37,19552,0,0,D&D Farms 5 (6440),Empire Exploration Inc.,971,GD,GWP,PA,10/30/1985,08/29/1985,09/16/1985,10/04/1985,10/05/1985,10/11/1985,10/30/1985,,Pre-1989 Well (N/A),Bethany,Batavia South,F,Bethany,Medina,False,Vertical,Genesee,8.0,,1730.0,-78.14418,42.91972,-78.14418,42.91972,1675.0,1675.0,0.0,1675.0,1120.0,NL,600.0,,500.0,,,,,11/10/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037195520000,"(42.91972, -78.14418)",1985-10-11,1985-10-30,19.0,19,0.052054794520547946
39044,31037021800000,37,2180,0,0,Kenney,Iroquois Gas Corp.,16,GD,GWP,PA,09/16/1965,,,,,05/13/1941,09/16/1965,,Pre-1989 Well (N/A),Pavilion,Stafford,H,Pavilion,Medina,False,Vertical,Genesee,8.0,,0.0,-78.06793999999998,42.89656,-78.06793999999998,42.89656,1920.0,1920.0,0.0,1920.0,1130.0,NL,0.0,,0.0,,,,,02/27/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037021800000,"(42.89656, -78.06794)",1941-05-13,1965-09-16,8892.0,8892,24.361643835616437
39099,31101135640000,101,13564,0,0,Mangan 1,D-Y-M Corp.,170,DH,DP,PA,01/01/1980,07/17/1978,07/20/1978,08/07/1978,09/06/1978,09/06/1978,01/01/1980,,Pre-1989 Well (N/A),Greenwood,Rexville,B,Marsh,,False,Vertical,Steuben,8.0,,1300.0,-77.68833999999998,42.10252,-77.68833999999998,42.10252,1400.0,1400.0,0.0,1400.0,2197.0,NL,0.0,,0.0,,,,,02/15/1995 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101135640000,"(42.10252, -77.68834)",1978-09-06,1980-01-01,482.0,482,1.3205479452054794
39119,31037102490000,37,10249,0,0,Call Farms 3,United States Gypsum Company,1527,GD,GWP,PA,12/31/1991,,,09/15/1973,,10/23/1989,09/07/2016,,Pre-1989 Well (N/A),Batavia,Batavia North,G,Indian Falls,Medina,True,Vertical,Genesee,8.0,,0.0,-78.23417999999998,43.03595,-78.23417999999998,43.03595,1100.0,1100.0,0.0,1100.0,898.0,NL,0.0,,0.0,,,,,10/20/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037102490000,"(43.03595, -78.23418)",1989-10-23,2016-09-07,9816.0,9816,26.893150684931506
39124,31037173670000,37,17367,0,0,City of Batavia 1,Batavia City of,913,DW,DP,PA,03/20/1985,12/02/1982,12/03/1982,12/03/1982,12/06/1982,12/13/1982,03/20/1985,,Pre-1989 Well (N/A),Batavia,Batavia South,B,,,False,Vertical,Genesee,8.0,,1275.0,-78.17868,42.98301,-78.17868,42.98301,1285.0,1285.0,0.0,1285.0,898.0,NL,475.0,,375.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037173670000,"(42.98301, -78.17868)",1982-12-13,1985-03-20,828.0,828,2.2684931506849315
39175,31029156580000,29,15658,0,0,Juliana 2,Pleasant Acres West LLC,2736,GD,GWP,PA,11/02/2016,10/23/1980,10/23/1980,03/12/1981,02/15/1982,02/15/1982,11/09/2016,,Pre-1989 Well (N/A),Orchard Park,Buffalo SE,I,West Seneca,Medina,True,Vertical,Erie,9.0,,1550.0,-78.76376,42.77546,-78.76376,42.77546,1980.0,1980.0,0.0,1980.0,775.0,GD,20.0,Medina,0.0,,,,,01/14/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029156580000,"(42.77546, -78.76376)",1982-02-15,2016-11-09,12686.0,12686,34.75616438356165
39200,31099204590000,99,20459,0,0,Poorman 1 (2578-1),Meridian Exploration Corp.,249,GE,GWP,PA,09/11/1997,03/09/1987,03/26/1987,04/14/1987,04/20/1987,04/28/1987,09/11/1997,,Pre-1989 Well (N/A),Fayette,Romulus,D,Fayette-Waterloo,Queenston,False,Vertical,Seneca,8.0,,2500.0,-76.83969,42.81338,-76.83969,42.81338,2510.0,2510.0,0.0,2510.0,690.0,NL,725.0,Queenston,625.0,,,,,03/16/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31099204590000,"(42.81338, -76.83969)",1987-04-28,1997-09-11,3789.0,3789,10.38082191780822
39201,31101217040000,101,21704,0,0,Fimlaid 1 (623283),Chesapeake Appalachia L.L.C.,2302,DW,DP,PA,09/09/2015,07/08/1997,07/23/1997,10/05/1997,10/25/1997,04/10/1998,09/09/2015,10/05/1999,Released,Wayne,Wayne,D,,Oswego,True,Vertical,Steuben,8.0,,8015.0,-77.11172,42.439531,-77.11172,42.439531,8028.0,8028.0,0.0,8028.0,1215.0,GW,2125.0,Black River,2025.0,,,,,09/18/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101217040000,"(42.439531, -77.11172)",1998-04-10,2015-09-09,6361.0,6361,17.427397260273974
39213,31121157830000,121,15783,0,0,Codd 1,United States Gypsum Company,1527,GD,GWP,PA,12/02/1994,11/28/1980,12/02/1980,01/02/1981,01/10/1981,01/17/1981,12/02/1994,,Pre-1989 Well (N/A),Sheldon,Strykersville,A,Sheldon,Medina,False,Vertical,Wyoming,9.0,,2435.0,-78.45953,42.71637,-78.459787,42.716309,2214.0,2214.0,0.0,2214.0,1030.0,NL,20.0,Medina,0.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121157830000,"(42.71637, -78.45953)",1981-01-17,1994-12-02,5067.0,5067,13.882191780821918
39241,31101217120000,101,21712,0,0,Kozak 1,Chesapeake Appalachia L.L.C.,2302,GD,GWP,PA,10/07/2019,08/07/1997,03/16/1998,08/31/1998,10/03/1998,02/25/2000,06/11/2020,08/31/2000,Released,Prattsburg,Prattsburg,I,Glodes Corners Road,Black River,True,Vertical,Steuben,8.0,,7850.0,-77.25981,42.53926,-77.25981,42.53926,7690.0,7690.0,0.0,7690.0,1710.0,NL,2000.0,Black River,1900.0,,,,,07/02/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101217120000,"(42.53926, -77.25981)",2000-02-25,2020-06-11,7412.0,7412,20.306849315068494
39255,31101614770000,101,61477,0,0,Keenan 4,Lee Oil Company Inc.,1455,OD,OWP,PA,08/15/2005,,,,,11/25/1903,08/15/2005,,Pre-1989 Well (N/A),West Union,Rexville,B,Marsh,Fulmer Valley,False,Vertical,Steuben,8.0,,0.0,-77.695667,42.089389,-77.695667,42.089389,835.0,835.0,0.0,835.0,,NL,0.0,,0.0,,,,,05/26/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101614770000,"(42.089389, -77.695667)",1903-11-25,2005-08-15,37154.0,37154,101.79178082191781
39286,31051173940000,51,17394,0,0,Andrews 1,Lenape Resources Corp. The,878,GD,GWP,PA,08/25/1992,01/26/1983,02/22/1983,03/16/1983,03/25/1983,03/31/1983,08/25/1992,,Pre-1989 Well (N/A),Avon,Rush,E,Avon,Medina,False,Vertical,Livingston,8.0,,1800.0,-77.69593,42.92946,-77.69593,42.92946,1519.0,1519.0,0.0,1519.0,775.0,NL,600.0,,500.0,,,,,05/08/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31051173940000,"(42.92946, -77.69593)",1983-03-31,1992-08-25,3435.0,3435,9.41095890410959
39292,31101001750000,101,175,0,0,Long Sc327,National Fuel Gas Supply Corp.,431,ST,SP,PA,01/26/1976,,,08/21/1945,,08/21/1945,01/26/1976,,Pre-1989 Well (N/A),Tuscarora,Borden,F,Tuscarora,Oriskany,False,Vertical,Steuben,8.0,,0.0,-77.26757999999998,42.08039,-77.26757999999998,42.08039,3796.0,3796.0,0.0,3796.0,1035.0,NL,0.0,,0.0,,,,,04/20/1995 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31101001750000,"(42.08039, -77.26758)",1945-08-21,1976-01-26,11115.0,11115,30.45205479452055
39302,31029197690000,29,19769,0,0,Choate/Smith 2,PPP Future Development Inc.,2740,GD,GWP,PA,,11/13/1984,11/28/1984,12/19/1984,12/29/1984,12/29/1984,05/24/2021,,Pre-1989 Well (N/A),Alden,Corfu,D,Alden-Lancaster,Medina,True,Vertical,Erie,9.0,,1300.0,-78.47611,42.94019,-78.47611,42.94019,1288.0,1288.0,0.0,1288.0,847.0,NL,475.0,,375.0,,,,,12/28/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029197690000,"(42.94019, -78.47611)",1984-12-29,2021-05-24,13295.0,13295,36.42465753424658
39303,31121683150000,121,68315,0,0,North 528,National Fuel Gas Supply Corp.,431,GD,GWP,PA,02/26/1925,,,08/30/1918,10/26/1918,10/26/1918,02/26/1925,,Pre-1989 Well (N/A),Bennington,Cowlesville,E,Bennington,Medina,False,Vertical,Wyoming,9.0,,0.0,-78.42492,42.814,-78.425177,42.813944,1873.0,1873.0,0.0,1873.0,1055.0,NL,0.0,Medina,0.0,,,,,06/30/2000 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31121683150000,"(42.814, -78.42492)",1918-10-26,1925-02-26,2315.0,2315,6.342465753424658
39321,31067155840000,67,15584,0,0,Cox R 1,Plainville Turkey Farm Inc.,2061,GW,GWP,PA,04/26/2006,09/15/1980,09/22/1980,09/24/1980,10/01/1980,12/21/1980,04/26/2006,,Pre-1989 Well (N/A),Lysander,Lysander,G,Cross Lake,Trenton,False,Vertical,Onondaga,7.0,,4000.0,-76.47113,43.15491,-76.47113,43.15491,3533.0,3533.0,0.0,3533.0,389.0,GW,20.0,,0.0,,,,,11/29/2012 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31067155840000,"(43.15491, -76.47113)",1980-12-21,2006-04-26,9257.0,9257,25.361643835616437
39323,31075042090000,75,4209,0,0,Heaphy,Humble Oil & Refining Co.,82,DW,DP,PA,11/13/1966,,,06/19/1962,,08/06/1962,11/13/1966,,Pre-1989 Well (N/A),Palermo,Pennellville,D,,,False,Vertical,Oswego,7.0,,0.0,-76.34729,43.31883,-76.34729,43.31883,2592.0,2592.0,0.0,2592.0,462.0,NL,0.0,,0.0,,,,,06/04/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31075042090000,"(43.31883, -76.34729)",1962-08-06,1966-11-13,1560.0,1560,4.273972602739726
39325,31037022000000,37,2200,0,0,Kendall (Covell 1998),Iroquois Gas Corp.,16,GD,GWP,PA,11/14/1970,,,06/27/1924,,08/16/1924,11/14/1970,,Pre-1989 Well (N/A),Stafford,Stafford,F,Roanoke,Medina,False,Vertical,Genesee,8.0,,0.0,-78.03543999999998,42.94773,-78.03543999999998,42.94773,1442.0,1442.0,0.0,1442.0,895.0,NL,0.0,,0.0,,,,,04/26/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037022000000,"(42.94773, -78.03544)",1924-08-16,1970-11-14,16891.0,16891,46.276712328767125
39339,31037175840000,37,17584,0,0,Fenton 1a,United States Gypsum Company,1527,GD,GWP,PA,06/24/1993,10/22/1984,11/09/1984,11/30/1984,12/04/1984,12/27/1984,06/24/1993,,Pre-1989 Well (N/A),Batavia,Oakfield,I,Huron Creek,Medina,False,Vertical,Genesee,8.0,,1116.0,-78.28868,43.01216,-78.28868,43.01216,1100.0,1100.0,0.0,1100.0,885.0,NL,475.0,,375.0,,,,,06/25/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31037175840000,"(43.01216, -78.28868)",1984-12-27,1993-06-24,3101.0,3101,8.495890410958904
39342,31069023340000,69,2334,0,0,Lyon 1,Granby & Hemenway Gas Co. Inc,43,DH,DP,PA,12/31/1947,,,,,01/01/1947,12/31/1947,,Pre-1989 Well (N/A),Naples,Naples,C,Naples,,False,Vertical,Ontario,8.0,,0.0,-77.40076,42.61125,-77.40076,42.61125,1260.0,1260.0,0.0,1260.0,780.0,NL,0.0,,0.0,,,,,02/16/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31069023340000,"(42.61125, -77.40076)",1947-01-01,1947-12-31,364.0,364,0.9972602739726028
